country,iso3,who_region,date,total_confirmed_cases,total_probable_cases,new_confirmed_cases,new_probable_cases,total_deaths,new_deaths
Belgium,BEL,European Region,2022-10-07,775,0,0,0,1,0
Belgium,BEL,European Region,2022-10-10,775,0,0,0,1,0
Belgium,BEL,European Region,2022-10-11,778,0,3,0,1,0
Belgium,BEL,European Region,2022-10-12,779,0,1,0,1,0
Belgium,BEL,European Region,2022-10-13,779,0,0,0,1,0
Belgium,BEL,European Region,2022-10-14,779,0,0,0,1,0
Belgium,BEL,European Region,2022-10-17,779,0,0,0,1,0
Belgium,BEL,European Region,2022-10-19,784,0,5,0,1,0
Belgium,BEL,European Region,2022-10-20,785,0,1,0,1,0
Belgium,BEL,European Region,2022-10-21,785,0,0,0,1,0
Belgium,BEL,European Region,2022-10-24,785,0,0,0,1,0
Belgium,BEL,European Region,2022-10-25,785,0,0,0,1,0
Belgium,BEL,European Region,2022-10-26,785,0,0,0,1,0
Belgium,BEL,European Region,2022-10-27,785,0,0,0,1,0
Belgium,BEL,European Region,2022-10-28,785,0,0,0,1,0
Belgium,BEL,European Region,2022-10-31,785,0,0,0,1,0
Belgium,BEL,European Region,2022-11-01,785,0,0,0,1,0
Belgium,BEL,European Region,2022-11-04,785,0,0,0,1,0
Belgium,BEL,European Region,2022-11-08,785,0,0,0,1,0
Belgium,BEL,European Region,2022-11-13,785,0,0,0,1,0
Belgium,BEL,European Region,2022-11-15,786,0,1,0,1,0
Belgium,BEL,European Region,2022-11-18,786,0,0,0,1,0
Belgium,BEL,European Region,2022-11-22,789,0,3,0,1,0
Belgium,BEL,European Region,2022-11-25,789,0,0,0,1,0
Belgium,BEL,European Region,2022-11-29,789,0,0,0,1,0
Belgium,BEL,European Region,2022-12-02,789,0,0,0,1,0
Belgium,BEL,European Region,2022-12-06,790,0,1,0,1,0
Belgium,BEL,European Region,2022-12-09,790,0,0,0,1,0
Belgium,BEL,European Region,2022-12-13,790,0,0,0,1,0
Belgium,BEL,European Region,2022-12-16,790,0,0,0,1,0
Belgium,BEL,European Region,2022-12-20,790,0,0,0,1,0
Belgium,BEL,European Region,2022-12-27,790,0,0,0,1,0
Belgium,BEL,European Region,2023-01-03,790,0,0,0,1,0
Belgium,BEL,European Region,2023-01-06,790,0,0,0,1,0
Belgium,BEL,European Region,2023-01-10,790,0,0,0,1,0
Belgium,BEL,European Region,2023-01-13,790,0,0,0,1,0
Belgium,BEL,European Region,2023-01-17,790,0,0,0,1,0
Belgium,BEL,European Region,2023-01-20,790,0,0,0,1,0
Belgium,BEL,European Region,2023-01-24,790,0,0,0,1,0
Belgium,BEL,European Region,2023-01-27,790,0,0,0,1,0
Belgium,BEL,European Region,2023-01-31,793,0,3,0,1,0
Belgium,BEL,European Region,2023-02-03,793,0,0,0,1,0
Belgium,BEL,European Region,2023-02-07,793,0,0,0,1,0
Belgium,BEL,European Region,2023-02-10,793,0,0,0,1,0
Belgium,BEL,European Region,2023-02-14,793,0,0,0,1,0
Belgium,BEL,European Region,2023-02-17,793,0,0,0,1,0
Belgium,BEL,European Region,2023-02-21,793,0,0,0,1,0
Belgium,BEL,European Region,2023-02-24,793,0,0,0,1,0
Belgium,BEL,European Region,2023-02-28,793,0,0,0,2,1
Belgium,BEL,European Region,2023-03-04,793,0,0,0,2,0
Belgium,BEL,European Region,2023-03-07,793,0,0,0,2,0
Belgium,BEL,European Region,2023-03-10,793,0,0,0,2,0
Belgium,BEL,European Region,2023-03-14,793,0,0,0,2,0
Belgium,BEL,European Region,2023-03-21,793,0,0,0,2,0
Belgium,BEL,European Region,2023-03-28,793,0,0,0,2,0
Belgium,BEL,European Region,2023-04-04,793,0,0,0,2,0
Belgium,BEL,European Region,2023-04-11,793,0,0,0,2,0
Belgium,BEL,European Region,2023-04-18,793,0,0,0,2,0
Belgium,BEL,European Region,2023-04-24,793,0,0,0,2,0
Belgium,BEL,European Region,2023-05-01,793,0,0,0,2,0
Belgium,BEL,European Region,2023-05-03,793,0,0,0,2,0
Belgium,BEL,European Region,2023-05-08,793,0,0,0,2,0
Belgium,BEL,European Region,2023-05-15,793,0,0,0,2,0
Belgium,BEL,European Region,2023-05-22,793,0,0,0,2,0
Belgium,BEL,European Region,2023-05-30,793,0,0,0,2,0
Belgium,BEL,European Region,2023-06-05,793,0,0,0,2,0
Belgium,BEL,European Region,2023-06-07,795,0,2,0,2,0
Belgium,BEL,European Region,2023-06-12,795,0,0,0,2,0
Belgium,BEL,European Region,2023-06-19,795,0,0,0,2,0
Belgium,BEL,European Region,2023-06-26,795,0,0,0,2,0
Belgium,BEL,European Region,2023-07-03,795,0,0,0,2,0
Belgium,BEL,European Region,2023-07-05,795,0,0,0,2,0
Belgium,BEL,European Region,2023-07-06,795,0,0,0,2,0
Belgium,BEL,European Region,2023-07-10,795,0,0,0,2,0
Belgium,BEL,European Region,2023-07-17,795,0,0,0,2,0
Belgium,BEL,European Region,2023-07-24,795,0,0,0,2,0
Belgium,BEL,European Region,2023-07-31,795,0,0,0,2,0
Belgium,BEL,European Region,2023-08-07,795,0,0,0,2,0
Belgium,BEL,European Region,2023-08-10,795,0,0,0,2,0
Belgium,BEL,European Region,2023-08-14,795,0,0,0,2,0
Belgium,BEL,European Region,2023-08-21,795,0,0,0,2,0
Belgium,BEL,European Region,2023-08-28,795,0,0,0,2,0
Belgium,BEL,European Region,2023-08-29,795,0,0,0,2,0
Belgium,BEL,European Region,2023-09-04,795,0,0,0,2,0
Belgium,BEL,European Region,2023-09-07,795,0,0,0,2,0
Belgium,BEL,European Region,2023-09-11,795,0,0,0,2,0
Belgium,BEL,European Region,2023-09-18,795,0,0,0,2,0
Belgium,BEL,European Region,2023-09-30,795,0,0,0,2,0
Belgium,BEL,European Region,2023-10-05,795,0,0,0,2,0
Belgium,BEL,European Region,2023-10-31,795,0,0,0,2,0
Belgium,BEL,European Region,2023-11-30,797,0,2,0,2,0
Belgium,BEL,European Region,2023-12-31,800,0,3,0,2,0
Belgium,BEL,European Region,2024-01-31,803,0,3,0,2,0
Belgium,BEL,European Region,2024-02-29,805,0,2,0,2,0
Belgium,BEL,European Region,2024-03-31,806,0,1,0,2,0
Belgium,BEL,European Region,2024-04-09,806,0,0,0,2,0
Belgium,BEL,European Region,2024-04-30,809,0,3,0,2,0
Belgium,BEL,European Region,2024-05-31,809,0,0,0,2,0
Belgium,BEL,European Region,2024-06-16,809,0,0,0,2,0
Belgium,BEL,European Region,2024-06-30,810,0,1,0,2,0
Bosnia and Herzegovina,BIH,European Region,2022-07-14,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-07-15,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-07-18,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-07-19,1,0,1,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-07-20,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-07-21,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-07-22,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-07-25,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-07-26,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-07-27,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-07-28,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-07-29,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-01,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-02,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-03,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-04,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-05,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-08,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-09,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-10,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-11,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-12,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-14,3,0,2,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-16,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-17,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-18,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-19,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-22,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-23,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-24,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-25,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-26,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-29,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-30,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-08-31,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-01,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-04,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-06,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-07,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-08,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-11,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-13,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-14,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-15,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-16,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-19,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-20,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-21,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-22,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-23,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-26,5,0,2,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-27,5,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-28,5,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-29,5,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-09-30,5,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-03,5,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-04,5,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-05,6,0,1,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-06,6,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-07,6,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-10,6,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-11,6,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-12,9,0,3,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-13,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-14,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-17,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-19,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-20,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-21,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-24,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-25,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-26,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-27,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-28,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-10-31,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-11-01,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-11-04,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-11-08,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-11-13,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-11-15,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-11-18,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-11-22,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-11-25,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-11-29,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-12-02,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-12-06,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-12-09,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-12-13,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-12-16,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-12-20,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2022-12-27,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-01-03,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-01-06,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-01-10,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-01-13,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-01-17,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-01-20,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-01-24,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-01-27,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-01-31,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-02-03,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-02-07,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-02-10,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-02-14,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-02-17,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-02-21,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-02-24,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-02-28,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-03-04,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-03-07,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-03-10,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-03-14,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-03-21,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-03-28,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-04-04,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-04-11,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-04-18,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-04-24,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-05-01,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-05-03,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-05-08,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-05-15,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-05-22,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-05-30,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-06-05,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-06-07,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-06-12,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-06-19,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-06-26,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-07-03,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-07-05,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-07-06,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-07-10,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-07-17,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-07-24,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-07-31,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-08-07,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-08-10,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-08-14,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-08-21,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-08-28,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-08-29,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-09-04,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-09-07,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-09-11,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-09-18,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-09-30,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-10-05,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-10-31,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-11-30,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2023-12-31,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2024-01-31,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2024-02-29,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2024-03-31,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2024-04-09,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2024-04-30,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2024-05-31,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2024-06-16,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,European Region,2024-06-30,9,0,0,0,0,0
Bulgaria,BGR,European Region,2022-06-23,2,0,2,0,0,0
Bulgaria,BGR,European Region,2022-06-30,3,0,1,0,0,0
Bulgaria,BGR,European Region,2022-07-11,3,0,0,0,0,0
Bulgaria,BGR,European Region,2022-07-12,3,0,0,0,0,0
Bulgaria,BGR,European Region,2022-07-13,3,0,0,0,0,0
Bulgaria,BGR,European Region,2022-07-14,3,0,0,0,0,0
Bulgaria,BGR,European Region,2022-07-15,3,0,0,0,0,0
Bulgaria,BGR,European Region,2022-07-18,3,0,0,0,0,0
Bulgaria,BGR,European Region,2022-07-19,3,0,0,0,0,0
Bulgaria,BGR,European Region,2022-07-20,3,0,0,0,0,0
Bulgaria,BGR,European Region,2022-07-21,3,0,0,0,0,0
Bulgaria,BGR,European Region,2022-07-22,3,0,0,0,0,0
Bulgaria,BGR,European Region,2022-07-25,4,0,1,0,0,0
Bulgaria,BGR,European Region,2022-07-26,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-07-27,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-07-28,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-07-29,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-01,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-02,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-03,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-04,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-05,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-08,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-09,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-10,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-11,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-12,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-14,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-16,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-17,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-18,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-19,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-22,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-23,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-24,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-25,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-26,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-29,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-30,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-08-31,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-01,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-04,4,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-06,5,0,1,0,0,0
Bulgaria,BGR,European Region,2022-09-07,5,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-08,5,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-11,5,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-13,6,0,1,0,0,0
Bulgaria,BGR,European Region,2022-09-14,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-15,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-16,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-19,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-20,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-21,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-22,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-23,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-26,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-27,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-28,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-29,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-09-30,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-03,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-04,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-05,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-06,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-07,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-10,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-11,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-12,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-13,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-14,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-17,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-19,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-20,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-21,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-24,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-25,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-26,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-27,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-28,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-10-31,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-11-01,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-11-04,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-11-08,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-11-13,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-11-15,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-11-18,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-11-22,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-11-25,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-11-29,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-12-02,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-12-06,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-12-09,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-12-13,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-12-16,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-12-20,6,0,0,0,0,0
Bulgaria,BGR,European Region,2022-12-27,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-01-03,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-01-06,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-01-10,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-01-13,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-01-17,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-01-20,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-01-24,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-01-27,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-01-31,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-02-03,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-02-07,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-02-10,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-02-14,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-02-17,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-02-21,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-02-24,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-02-28,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-03-04,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-03-07,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-03-10,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-03-14,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-03-21,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-03-28,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-04-04,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-04-11,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-04-18,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-04-24,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-05-01,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-05-03,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-05-08,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-05-15,6,0,0,0,0,0
Bulgaria,BGR,European Region,2023-05-22,6,0,0,0,0,0
